SMILES,sars,mers
O=C(NC1CCS(=O)(=O)CC1)c1cc(Br)cs1,-5.486,-5.916
Cc1ccc(Cc2cnc(NC(=O)c3ccccn3)s2)cc1,-6.474,-7.192
Cl.Nc1cccc(OC(F)(F)F)n1,-5.129,-5.858
Cc1nn(C)c2[nH]ccc(=O)c12,-5.016,-5.636
NC(=O)c1cnc2[nH]cnc2c1,-5.498,-5.689
CC(c1ccccc1)N(c1ccccc1)S(=O)(=O)c1cnc2c(c1)c(=O)[nH]c(=O)n2C,-7.957,-8.712
COC(=O)c1ccc(=O)oc1,-4.652,-5.029
N#Cc1ccc2ccccc2c1O,-5.342,-6.126
O=C([O-])c1ccnc2nccnc12.[K+],-0.971,-1.01
CC(=O)C1Cc2ccccc2C(=O)O1,-5.726,-6.902
CS(=O)(=O)NCCC(=O)NCC1CCC1,-5.338,-5.343
Nc1ncnc2c1cnn2CCO,-4.838,-5.648
Cl.O=C(O)CC1CCCNCC1,-5.084,-5.699
O=C(Nc1ccc(-n2ccnc2)nc1)c1ccc(N2CCCC2=O)cc1,-5.872,-6.07
Cl.O=C(O)C1Cc2nncn2C1,-5.4,-5.207
Cl.NC(=O)NC1CC(N)C1,-4.616,-5.013
CC(C)(N)COCCCC(=O)O.O=C(O)C(F)(F)F,-6.784,-6.721
O=C(c1ccc(F)cc1)c1ccc(OCC(=O)N2CCOCC2)cc1,-7.198,-8.197
CN1CCC(O)(CN)CC1,-4.719,-4.487
Cc1csc(N)n1,-3.65,-3.779
CSCCC(=O)N1CC(C)OCC1C,-4.682,-5.214
COc1ccc(C(C)C)cc1S(=O)(=O)NC1CCCCC1,-6.165,-6.816
CC(Cl)C(=O)c1ccccc1,-4.489,-5.262
Cc1nc(C)n(CC2CCCN(CCNC(=O)OC(C)(C)C)C2)n1,-5.929,-6.447
N#Cc1cc(Br)cc(S(=O)(=O)NC(=O)C=Cc2ccncc2)c1,-6.519,-7.416
CCCCC(CC)CC(=O)O,-4.313,-4.646
CCOC(=O)NNC(=O)c1cc(C)nc2cc(F)ccc12,-6.378,-6.866
Nc1nc2ncccn2n1,-4.682,-4.944
CSc1ncccc1C(=O)OCc1c(Cl)cccc1Cl,-5.916,-6.684
CCCc1nnc(N)s1,-4.276,-4.29
Cc1ccsc1C(=O)N1CCN(c2ccc(Br)cn2)CC1,-6.125,-6.947
CN(Cc1cccc(Cl)c1Cl)C(=O)Cn1c(=O)cnc2ccccc21,-7.408,-7.452
CCNCC(O)C(F)(F)F,-4.19,-4.371
CNC(=O)C1(F)CCOC1,-4.561,-4.783
CC(C)(CN)CC(F)F.Cl,-4.232,-5.003
Cc1ccc(C)c(CNC2CCCOc3ccccc32)c1,-6.762,-7.247
COCCN1CCCC1CNC1C2CCCOC2C1(C)C,-5.777,-6.578
CCS(=O)(=O)c1ncc(N)cc1C,-5.033,-5.506
Nc1c(C(=O)O)[nH]c(=O)[nH]c1=O,-5.777,-5.605
N#Cc1cc(Br)c(O)c(Br)c1,-4.502,-4.838
O=C(NCCc1cccnc1)C1=CC=CN2CCS(=O)(=O)N=C12,-6.887,-7.429
CCOc1cc(C)ccc1N,-4.488,-5.339
CNC(=O)c1ccc(OC)cc1C,-4.756,-5.807
Cc1nc2c(n1C1CCN(Cc3nnsc3Cl)C1)CCCC2,-7.226,-7.501
O=S(=O)(CCO)Cc1ccc(Br)s1,-5.198,-4.897
C[N+](C)(CCO)CC(=O)[O-],-4.241,-3.823
C1CCC(CCc2nnn[nH]2)CC1,-5.636,-5.724
CCOc1ccc(NC2=NN=C(c3ccc(CC)s3)CS2)cc1,-6.07,-6.914
O=C(CSc1nncn1-c1ccccc1)Nc1cccc(I)c1,-7.004,-7.572
Cc1ccc(CC(CO)Nc2ncnc3ccc(S(C)(=O)=O)cc23)cc1,-7.407,-7.409
Cc1[nH]c2ccccc2c1C(=O)Cn1ncc(Cl)c(Cl)c1=O,,-7.144
O=c1[nH]c2c(s1)CCCC2,-5.034,-5.022
Cc1nnc(N2CCNCC2)n1C.I.I,-5.928,-6.918
CCNC(C)CN(C)C,-3.585,-3.817
CC(Sc1ccccc1Cl)C(=O)O,-4.977,-5.289
Cc1cc(C(=O)NCCN2CCOCC2)c2ccccc2n1,-6.978,-7.19
Cc1ncoc1C(=O)O,-4.974,-4.651
N#CCSc1ccc(C(F)(F)F)cn1,-4.979,-5.6
O=C1CCOc2ccc(Br)cc2N1,-5.224,-6.076
N#CCc1cc2ccccc2s1,-4.93,-5.656
O=c1oc2ccccc2n1CN1CCN(S(=O)(=O)N2CCCCCC2)CC1,-7.717,-8.735
CC1(C)CCOC1=O,-4.09,-4.173
Brc1ccc2nocc2c1,-5.041,-5.344
Oc1ccc2c(c1)CCCNC2,-5.233,-5.694
CC(C)c1n[nH]cc1N.Cl.Cl,-4.953,-5.496
Brc1cnccc1I,-4.008,-4.21
O=C(CSc1nnc(-c2ccco2)o1)Nc1ccc(OC(F)F)cc1,-7.254,-6.671
O=[N+]([O-])c1ccc(NCc2noc(-c3cccs3)n2)cc1OC(F)F,-7.092,-7.415
CCN1CCN(CCCN)CC1,-4.02,-4.518
Cc1[nH]ccc1C(=O)NCC1CCN(C)C1c1ccc(Cl)c(F)c1,-7.085,-7.082
Clc1cc(CNCc2cccnc2-n2cccn2)cc2c1OCCCO2,-7.461,-7.643
N#CCSc1nnc(Nc2cccc(Br)c2)s1,-5.985,-6.056
Cc1ccc(F)cc1NC(=O)c1cnc2c(c1)c(C)nn2C,-7.291,-7.505
Cl.Cn1nnnc1C1CCNCC1,-5.521,-6.135
CSc1nc(-c2ccc(F)cc2)nc(C)c1C(=O)Nc1nc2ccccc2c(=O)[nH]1,-7.067,-7.662
CNCc1cn[nH]c1.Cl.Cl,-4.865,-5.031
C=C(Br)CN1CC[C@@H](O)C1,-4.201,-4.466
NNC(=O)c1c[nH]c2ccccc12,-5.624,-6.158
Cl.NCc1cc(F)c(Br)cc1F,-5.337,-5.959
N#Cc1cc2c([nH]c1=O)CCC2,-5.368,-5.887
O=c1cc(CO)occ1O,-5.205,-4.785
O=C(Nc1ccc(NS(=O)(=O)c2ccc(Cl)cc2F)cc1)C1CC1,-7.383,-7.098
CCc1cc(=O)n2nc(N[C@@H]3CCC(=O)N[C@H]3C(C)(C)C)sc2n1,-6.792,-7.662
Cc1cccc(Nc2nnc(SCC(=O)c3ccc4c(c3)OCO4)s2)c1C,,-7.769
O=C(CSc1nncn1-c1ccccc1)Nc1ccc(Cl)cc1[N+](=O)[O-],-8.035,-8.14
O=C(O)CC1CCCNC1=O,-5.572,-5.125
Nc1ccc(Br)cc1C(=O)O,-5.234,-5.337
CCCCCCn1c(N)c(C(=O)OCC)c2nc3ccccc3nc21,-6.303,-6.814
CC(O)(CNc1ccc(F)cc1S(=O)(=O)C(F)(F)F)c1ccc(F)cc1F,-6.807,-7.694
C=CC(=O)Nc1ccccc1OC,-4.673,-5.099
Nc1ncc(Cc2ccccc2Br)s1,-5.039,-5.649
COC(=O)N1CCc2cc(N)ccc21,-5.044,-6.153
CCCCOc1ccc(S(=O)(=O)NCCC)cc1,-5.121,-5.321
O=C1COc2cccnc2N1,-5.103,-5.211
CSCC(=O)NC1CCCCCC1,-4.58,-4.878
COC(=O)Cc1cccc(O)c1,-5.056,-5.375
COc1ccc2c(C)ccnc2c1,-5.065,-5.81
COc1cc(S(=O)(=O)Cl)ccc1F,-5.001,-5.509
NNC(=O)Cc1cc(=O)[nH]c(S)n1,-5.198,-5.384
CCCC(C(=O)O)C(C)C,-4.528,-4.439
CC(C)=C(F)C(=O)NCc1ccc(-c2nnn[nH]2)cc1,-7.066,-6.995
CNC(=O)c1ccc(OC)cc1Br,-4.719,-5.657
Cl.Fc1ccc(Cl)cc1C1CCCN1,-5.627,-6.797
Cc1cnc(O)c([N+](=O)[O-])c1,-5.254,-5.153
COC(=O)c1cnc(N)cc1C,-4.958,-5.144
O=C(O)c1ccccc1SC(F)(F)F,-5.17,
CCS(N)(=O)=O,-3.968,-3.54
CCc1cc(N)cc(CC)c1.Cl,-4.944,-5.679
Nc1ccc2[nH]ccc2c1,-4.781,-5.35
CCc1ccccc1C(=O)O,-5.148,-5.173
O=C(O)c1cc(Br)c(F)cc1Cl,-4.968,-5.601
CCCc1nnc(NCc2cnn(CC)c2)s1,-5.552,-5.863
Cl.N#Cc1ccccc1C1CCNC1,-5.529,-6.44
Cl.FC(F)(F)c1nnc2n1CCNC2,-5.793,-6.346
O=C1Nc2ccccc2SC1CCl,-5.139,-5.579
CC(Cl)c1nnc(-c2cccs2)o1,-5.051,-5.591
Brc1cccc2ccncc12,-4.792,-5.664
COC(=O)c1ccccc1NC(=O)c1cc(-c2ccco2)nc2onc(C)c12,-7.799,-8.386
CC(=O)CC(C)C#N,-4.039,-4.312
CC12CC(N)(C1)C2.Cl,-3.733,-4.26
C#CCN1CCC(CN(C)C)CC1.Cl,-4.79,-6.081
O=[N+]([O-])c1cn(Cc2cn(-c3ccccc3)nc2-c2ccc(Cl)cc2)cn1,-8.225,-7.847
Cc1cccc(C(N)=O)n1,-4.802,-5.189
COc1ccc(C(=O)OCC(=O)Nc2cc(F)ccc2F)cc1[N+](=O)[O-],-7.413,-7.152
Nc1cc2oc(=O)[nH]c2cc1F,-5.495,-5.6
Fc1cc(F)c2c(c1)NCCO2,-4.88,-5.668
O=C1CCc2cc(C(=O)COC(=O)c3sccc3C3CC3)c(F)cc2N1,-7.106,-6.612
Cc1noc(C)c1N(C)CC(=O)O,-5.116,-4.951
O=S(=O)(O)c1cccnc1,-4.901,-5.029
CNC1CCN(Cc2ccccc2)C1,-4.93,
O=c1[nH]cccc1O,-4.683,-4.365
CCOC(=O)CCC1CCNCC1.Cl,-4.848,-5.608
Cc1cccc(C(=O)N2CCN(Cc3nc(-c4ccc(Cl)cc4)no3)CC2)c1[N+](=O)[O-],-7.499,-7.422
CC(C)(C)c1ccccc1NC(=S)NC(=O)c1ccco1,-5.967,-6.942
Cc1c(C(=O)Nc2nnc3ccccn23)nnn1-c1ccc2ncccc2c1,-8.304,-8.648
CCc1nnc(S)n1CCNC(=O)c1cc2c(s1)CCCCC2,-6.578,-6.887
CC(C)N1CC(N)CC1=O.Cl,-4.899,-5.274
O=C(CSc1nnc(-c2ccco2)o1)c1ccc2c(c1)CCC2,-7.294,-7.068
CN(C)C(=O)CNCC1CC1,-4.29,-4.47
CC1CN(CCCNCc2csc3ccccc23)CC(C)O1,-5.987,-6.732
O=C1NCCNc2ccc(Br)cc21,-5.108,-5.704
N#CCc1c[nH]c2cc(Cl)ccc12,-5.679,-5.984
Cc1nc2nc(N)nn2c(C)c1CC(=O)NC(C)C,-5.727,-6.302
Cl.Cl.NCCNC1CCS(=O)(=O)C1,-5.257,-5.527
Cc1noc(C)c1C(C)(C)NC(=O)c1cccc2c1CCC2,-7.087,-8.015
Sc1nnc2ccc(Br)cn12,-4.882,-5.391
COc1cc(C(=O)Nc2nnc(-c3ccccn3)s2)ccc1OC(C)C,-6.392,-6.531
O=C1CCCc2nc(Cl)cnc21,-4.982,-5.642
COc1cc(OC)cc(N2CCC(NC3CCC3(C)C)CC2)c1,-6.285,-6.398
COc1ccc(C=CC(=O)Oc2cccc(Cl)c2)cc1OC,-6.608,-6.919
CNc1cc(Cl)c(C)cc1N,-4.786,-5.189
CCN(Cc1nc2ccccc2c(=O)[nH]1)Cc1nc2c(F)cccc2[nH]1,-7.29,-8.686
CC(=O)c1ccc(CN)cc1.Cl,-4.837,-5.603
C=CCNC(=O)c1cnn(C)c1C,-4.659,-5.422
O=C(Cn1ccnn1)NC1(c2ccc(F)cc2F)CCC1,-6.383,-6.611
CC(=O)NC1(C(N)=NO)CCCC1,-5.114,-5.195
Cc1cccc(C(C)C)c1NC(=O)CSc1nnc[nH]1,-6.417,-7.189
CC(C)(C)C(=O)CN1CCN(c2ccccc2O)CC1,-5.63,-6.275
CCOc1ccc(C2(N)CC2)cc1.Cl,-4.99,-5.553
CS(=O)(=O)Nc1ccc(C(=O)CSc2nccn2-c2cccc(F)c2)cc1,-7.087,-7.391
Cc1ccncc1C(=O)NCc1cc2ccccc2n(C)c1=O,-7.443,-7.647
C#Cc1ccc(C#N)nc1,-4.371,-5.05
O=C(Nc1nnc(-c2ccccc2Cl)s1)c1ccoc1,-6.449,-7.572
O=C(O)c1ccc2c(c1)CNC2=O,-5.324,-5.975
CCN(C)c1ccc(C(=N)N)cc1,-4.767,-5.382
Cc1ccc(C(C)CC(=O)O)cc1,-5.438,-5.797
O=C(Nc1ccccc1)c1ccc(NC(=O)c2ccc(Cl)cc2Cl)cc1,-6.299,-5.747
CCC1=C(C(=O)OC)C(c2cccc(O)c2)n2ncnc2N1,-5.952,-7.136
COc1ccc(-c2cc(C(=O)O)c3c(C)nn(-c4ccccc4)c3n2)cc1OC,-7.731,-7.649
COc1cc(OC)c(C(=O)OCC(=O)Nc2ccc(C)c(Cl)c2)cc1OC,-6.795,-6.802
Cc1occc1C(=O)OCc1cc(Cl)c2c(c1)OCO2,-6.263,-6.434
Cc1cc2ccccn2c1C#N,-4.976,-5.789
CCCC(C)NC(=O)COC(=O)c1cc(O)nc2ccccc12,-6.563,-6.965
CSc1ncccc1C(=O)OCC(=O)N1CCC(C)Sc2ccccc21,-7.157,-7.43
O=C(O)Cn1cnc(Br)n1,-4.713,-4.822
CCc1ncc(-c2nc(-c3ccc(S(C)(=O)=O)cc3)no2)s1,-6.723,-6.546
CCN1C(=O)C(=O)N(CC#N)C1=O,-4.876,-5.246
NC(CCO)=NOCCCO,-4.416,-4.466
CC(C)CNC(=S)NC(=O)c1ccccc1,-5.711,-5.631
CNC(=O)c1ccc(F)cc1Br,-4.962,-5.769
Cc1cccc(OC(F)F)c1NC(=O)C(C)OCC1CCCO1,-6.166,-7.155
O=C(O)CCOc1ccc(Cl)c(Cl)c1,-5.544,-6.068
Cc1cc(C(=O)N(C)Cc2cnn(C)c2)c2ccc(F)cc2n1,-6.72,-7.623
CC(C)C1NCCC1C(=O)O.Cl,-5.631,-5.233
OC(CNc1ncnc2[nH]ncc12)c1ccc(Cl)c(F)c1,-7.066,-7.111
Cc1nc(C(N)=O)n[nH]1,-4.912,-4.873
CC(C)(C)C(C)(N)C#N,-4.244,-3.994
NCC1SCCc2ccccc21,-4.607,-5.454
Cc1cc(C2CCCN(C(=O)c3cnns3)C2)n[nH]1,-6.636,-6.944
Cc1n[nH]c(N(C)C)n1.I,-4.829,-4.868
O=S(=O)(NCC1(c2ccccc2)CC1)c1ccc(C(F)(F)F)cc1,-5.977,-6.415
CC(N)C(O)C(F)(F)F.Cl,-4.912,-4.955
Cc1c(-c2csc(-c3ccccc3)n2)c(=O)oc2ccc(Br)cc12,-6.92,-7.919
Brc1ccccc1C1CNCCO1,-4.733,-5.564
CC[C@H](O)c1ccc(C)c(F)c1,-4.842,-5.553
CC(=O)CCc1ccc(F)cc1,-4.8,-5.165
NC(=O)Nc1c(Cl)cccc1Cl,-4.902,-5.472
c1csc(-c2n[nH]cc2CNCCc2cn3c(n2)CCCC3)c1,-6.562,-6.933
CC(C)C(F)(F)C(=O)[O-].[Na+],-0.971,-1.01
NC1CCCc2sccc21,-4.326,-5.153
Cc1cc(NC(=O)C(C)Nc2ccc3c(c2)CCC3)on1,-6.935,-7.594
O=C1CCN(c2ccccn2)CC1,-5.091,-5.501
O=C(Nc1nc(-c2ccc3c(c2)CCO3)cs1)c1ccc(Cl)o1,-6.815,-8.07
N#CCSc1ccccc1Cl,-4.567,-5.005
CN1CCC(C#N)(NC(=O)C=Cc2ccccc2)CC1,-6.111,-6.623
CNC(=O)COc1ccc(C)cc1Br,-4.93,
CCN(CC)S(=O)(=O)c1cc(C(=O)OCc2ccccc2C#N)ccc1F,-6.941,-7.163
BrC12CC3CC(CC(C3)C1)C2,-4.415,-4.836
CN(CC1OCCc2ccccc21)C(=O)c1nccc2ccccc12,-7.143,-8.239
CCCCOc1cccc(N)c1.Cl,-4.917,-5.948
Cc1nn(C)c2ncc(C(=O)Nc3ccc4ncccc4c3)cc12,-7.338,-8.33
CCc1cc(C#N)ccc1N,-4.631,-5.459
CCc1cc(=O)[nH]cc1Br,-4.657,-4.952
CCc1noc(CC)c1CNc1nc2ccccc2[nH]1,-6.243,-6.991
Cc1noc(C(N)CO)n1,-4.842,-4.706
CCCCCCOCC(=O)O,-4.216,-4.526
CC(C)[C@H](N)C(=O)N1CCCC1.Cl,-4.829,-5.366
N=C(N)NC1CCC1,-4.152,-4.418
O=C1NC(=O)C2(CN3CCC2CC3)N1,-5.814,
Br.CC(C)c1cn2ccc(Br)cc2n1,-5.545,-5.654
Nc1no[n+]([O-])c1-c1ccccc1,-5.756,-5.966
CCSc1cccc(Br)c1,-3.915,-4.77
COc1ccc(NS(=O)(=O)c2ccc3[nH]c(=O)oc3c2)cc1Cl,-7.192,-7.54
Nc1ncnc2sc3c(c12)CCN(c1ncnc2c1cnn2-c1ccc(F)cc1)C3,-7.993,-8.523
CNC(=O)c1ccc(NC(=O)c2ccncc2Cl)c(Cl)c1,-6.335,-7.141
Cl.Nc1c[nH]nn1,-4.834,-4.498
O=C(c1ccccc1)[C@H]1N[C@@H]1c1cccc([N+](=O)[O-])c1,-7.192,-7.199
O=C(COC(=O)c1cc(=O)[nH]c2ccccc12)Nc1cccc(Cl)c1Cl,-7.678,-8.524
CC1CCCN(CC#N)C1,-4.217,-4.614
Cc1ccccc1OCCCn1c(CO)nc2ccccc21,-6.583,-7.113
CC(=O)Nc1cccc(N)c1,-4.626,-5.225
CCc1cc2c(=O)[nH]c(=O)[nH]c2s1,-5.721,-5.598
COC(=O)c1ncsc1S(N)(=O)=O,-4.887,-5.277
CC(C)(C)C1OCCCC1CNC(=O)c1cc(-c2ccccc2)no1,-7.191,-6.889
CC(C)(C)c1noc(O)n1,-4.932,-4.969
O=C(O)COc1cccc(Cl)c1Cl,-5.163,-5.351
Br.Cc1occc1C(=O)NN1Cc2ccccc2C1=N,-7.105,-7.494
COc1ccc2nc(C)cc(OCC(=O)N3CCc4sccc4C3)c2c1,-7.123,-7.838
CCOC(=O)c1c(N)n(-c2cccc(C(=O)O)c2)c2nc3ccccc3nc12,-7.999,-7.793
CC(c1ccccc1)N(C)C(=O)c1cc(Cl)c[nH]1,-5.522,-6.056
Cc1sc(N)c(C(N)=O)c1C,-5.112,-5.227
Fc1cc2ccncc2cc1Cl,-5.025,-5.594
CCCn1cnnc1N.I,-5.038,-5.053
O=C(NCC1CCCCC1)c1ccn(-c2ccc(F)cc2)n1,-6.954,-7.275
Cc1nc(-c2cccs2)sc1C(=O)N1CCN(C2CC2)CC1,-6.437,-6.712
Nc1ccc2c(c1)COC2,-4.568,-5.103
Cl.NC(=O)c1ccc(CNC2CC2)cc1,-5.739,-6.229
N#Cc1ccc(N2CCCS(=O)(=O)CC2)c([N+](=O)[O-])c1,-6.615,-6.743
N#CCC1CC2CCC1C2,-4.559,-5.048
CCOc1ccc(N2C(=O)CC(c3nc4ccccc4s3)=C2N)cc1,-6.344,-7.514
C#CCNC(=O)C1CC(=O)N(c2ccc(Br)c(C)c2)C1,-6.25,-6.75
CC(O)(C(=O)[O-])C(F)F.[Na+],-0.971,-1.009
Cl.Fc1ccc(C2CCCN2)c(F)c1,-5.562,-6.328
Cc1cc(N(C)C)ccc1O.Cl,-5.083,-5.557
O=C(O)c1ccc2ocnc2n1,-5.374,-5.775
CCCNC(=O)c1occc1C,-5.201,-5.245
CC1(C#N)COc2ccccc2O1,-5.31,-5.875
COc1ccc2c(c1)OCC(C=C1N=C(c3ccc(F)cc3F)OC1=O)=C2,-6.747,-8.417
Cc1noc2nc(-c3ccccc3)cc(C(=O)Nc3cccc(Cl)c3Cl)c12,-7.625,-8.176
CC(c1ccccc1F)N(Cc1ccc(CO)o1)C1CC1,-5.517,-6.238
O=C1CCCC(C2CC2)C1,-4.315,-5.176
COc1ccccc1COC(=O)c1n[nH]c(=O)c2ccccc12,-7.084,-7.129
c1ccc(CN2CCOCC2)nc1,-4.721,-5.046
CNC(=O)C(N)CC1CCCCC1.Cl,-5.821,-5.699
CCC(C)CCC(=O)O,-4.294,-4.26
O=C(O)CN1CCCCS1(=O)=O,-5.068,-4.868
C[C@@H](C(=O)O)c1cccc(Cl)c1,-5.137,-5.678
COc1cc(C=CC(=O)c2c(C)nn(C)c2C)ccc1SC,-5.696,-6.619
CC(OC(=O)c1cc(O)nc2ccccc12)C(=O)NC1CCCCC1,-7.161,-7.822
Cc1[nH]c(=O)ccc1C(=O)O,-5.081,-5.297
COCC1(F)CCNC1.Cl,-4.144,-4.679
O=C(Nc1nnc2ccccn12)C1CC(=O)N(CC(F)(F)F)C1,-7.039,-7.579
Cl.O=C(O)CCNCc1ccccc1Cl,-5.47,
CC1(C(=O)N2CCOc3cccc(F)c3C2)CC1,-5.748,-6.185
COC(CC(OC)OC)OC,-3.87,-4.18
Cc1nc(=O)c(CCC(=O)O)c[nH]1.Cl,-5.515,-5.605
CNC(=O)c1cccc(N)c1,-4.865,-5.522
Cc1c(Cl)cccc1Cl,-4.048,-4.857
O=C(O)CCc1nnc[nH]1,-5.072,-4.665
Cc1n[nH]c(CCCO)n1.Cl,-4.726,-5.258
Fc1cc(Br)cc2cccnc12,-4.816,-5.593
CCCCCCNC(=O)CCl,-4.11,-4.045
CCC(C)(C)CCN.Cl,-4.043,-4.296
Cc1nc(-c2ccc(CNC(=O)c3csc(-c4ccsc4)n3)o2)cs1,-6.802,-7.069
Cc1ccc2c(c1)NCCC2,-4.633,-5.496
O=c1ccoc2c(Cl)cc(Cl)cc12,-5.183,-6.203
Cc1cnc(Cl)nc1C,-3.898,-4.525
Brc1cccc(C2CCNCC2)c1.Cl,-5.637,-5.846
COc1ccc(C(=O)O)c(C)n1,-4.867,-5.395
NC1CCN(CC2CC2)C1,-4.078,-4.465
NC(=O)c1c[nH]c2ccccc12,-5.924,-5.987
Cc1nc(CC(C)C)c(C(=O)O)s1,-4.877,-5.335
CC(C)(F)C(=O)Nc1ccsc1,-4.192,-4.672
O=C(O)C1=C(C(=O)O)CCC1,-5.13,-5.103
Cl.O=C(O)Cn1cnc([N+](=O)[O-])c1,-5.856,-6.02
O=C1NCc2cc(Br)ccc2N1,-5.202,-5.61
CCN1CCN(C(=O)C2CCCCO2)CC1c1nccn1C,-6.483,-6.723
COCCOc1ccc(N)c(C)c1.Cl,-5.058,-5.742
Cc1ccc(C(CNc2ncnc3c2oc2ccccc23)N(C)C)cc1,-7.057,-7.785
CC1(C)C(=O)NC1C1CC1,-4.61,-4.617
COc1ccccc1C(c1c(NC(=O)c2ccco2)sc(C)c1C)N1CCOCC1,-6.892,-6.638
O=C(Nc1nccs1)C1CCCC1,-5.008,-5.156
Cl.FC(F)CC1CCNCC1,-4.44,-5.032
COc1ccc(C(=O)CC#N)cc1,-5.279,-5.593
CC(C)c1noc(C(C)S(=O)(=O)c2ccc(O)cc2)n1,-6.609,-6.928
Cc1cc(=O)c(C(=O)OCc2ccc([N+](=O)[O-])cc2)nn1-c1ccccc1F,-7.152,-7.302
O=c1oc(-c2ccccc2Cl)nc2c1cnn2Cc1ccccc1,-7.69,-7.858
NC(=O)C1CCN(C(=O)c2c(-n3cccc3)sc3c2CCCC3)C1,-6.943,-7.317
COc1ccc(CO)cc1,-4.39,-4.931
CNCc1ccc(Br)c(Br)c1.Cl,-4.509,-5.373
NCc1ccc(NC(=O)C2CC2)cc1,-4.926,-5.694
CCc1nc(-c2cnn(C)c2)n[nH]1,-5.06,-5.835
CC1(C)CCC1NCc1ccccc1CN1CCC(O)CC1,-7.196,-7.046
COc1cc(S(=O)(=O)NC2CCCCC2)ccc1F,-5.956,-6.423
Cl.NC(=O)C1CCCCC1N,-5.25,-5.348
O=C(OCc1cc([N+](=O)[O-])cc2c1OCOC2)c1ccc(CSc2ccc(Cl)cc2)cc1,-7.648,-8.607
O=C1CCN(CC(F)(F)F)C1,-4.244,-4.747
COc1ccc2occc(=O)c2c1,-5.43,-5.941
O=C(Nc1cc2n(n1)CCCC2)c1cccc(-n2ccnc2)n1,-6.781,-7.612
O=C(O)CCN1CCCCC1CCO,-4.862,
CCC(C)N(C)c1cc(F)ncn1,-4.486,-5.315
CN(C)C1CC2CCC(C1)N2.Cl.Cl,-5.482,-5.749
CCOc1ccccc1OCC(=O)Nc1ccc2c(c1)OCCO2,-6.279,-7.549
O=C(c1coc(Br)c1)N1CCCC1,-5.013,-5.689
O=C(NC1CCOCC1)c1c[nH]c2cc([N+](=O)[O-])ccc12,-6.698,-7.099
COC(=O)c1nn(C)c(C)c1N,-4.897,-5.198
CCOCSc1nnnn1Cc1cccs1,-5.307,-5.217
CN(C)C(=O)c1ccc(Oc2ccc(C#N)cc2[N+](=O)[O-])cc1,-7.317,-7.072
CN1C(=O)C(=Cc2ccc(-c3ccc(F)cc3)s2)C(=O)N(C)C1=O,-7.281,-8.467
N#Cc1cnc2c(c1)CCCC2=O,-5.47,-5.992
O=C(COC(=O)c1sc2cc(Cl)ccc2c1Cl)c1ccc[nH]1,-7.388,-7.24
O=c1ccc(S(=O)(=O)N2CCCC2)cn1Cc1noc(-c2ccc(F)cc2)n1,-8.152,-7.645
Cl.Nc1c(Br)ccc(Cl)c1F,-4.721,-5.213
CC1CCc2ccccc2N1S(=O)(=O)c1cn(C)c(=O)n(C)c1=O,-6.962,-6.99
COCCOc1ncccc1C(=O)Nc1ccc(Nc2ccccc2)nc1,-7.442,-7.087
O=C(COc1ccc(Cl)cc1)Nc1nc(C(=O)O)cs1,-6.713,-6.832
Cl.NCCC(=O)Nc1ccncc1,-5.007,-5.751
Cc1n[nH]c2ncc([N+](=O)[O-])cc12,-5.383,-5.95
Cc1ccc(C(=O)O)cc1S(C)(=O)=O,-5.932,
OCC1CCN(c2ccccc2)C1,-4.925,-5.666
COC1(C#N)CCCCC1,-4.961,-4.765
Cc1noc(C)c1C(=O)NCCc1nc2ccccc2s1,-6.374,-7.313
Cc1cn2c(n1)CCC(NC(=O)c1cnn3cccnc13)C2,-6.858,-7.148
COc1ccc(C)cc1CCl,-4.121,-4.984
COC(=O)CC1NC(=O)N(CN(C)Cc2ccc(Cl)c(Cl)c2)C1=O,-6.691,-6.678
CCOC(=O)C(C)(F)F,-3.976,-4.216
CCCNCc1ccccc1O,-4.526,-5.09
Cc1cc(Cl)c(CC(=O)O)c(Cl)n1,-5.393,-5.6
CCc1ccccc1C(=O)NC(C)(C)c1c(C)noc1C,-6.317,-7.056
Cl.NC1C2CCc3ccccc3C12,-5.422,-6.458
COc1ccc(C(C)=O)cc1COC(=O)C1Cc2ccccc2O1,-6.618,-6.339
O=C(COC(=O)c1ccc(F)cc1Cl)Nc1cccc(I)c1,-6.933,-7.547
O=C(Cn1c(=O)cnc2ccccc21)NCCc1ccc(Cl)cc1Cl,-7.367,-6.911
Cc1ccc2sc(N)nc2c1C,-4.698,-5.587
O=C1c2ccccc2NC(c2ccc(Cl)s2)N1C1CC1,-6.146,-6.079
Cl.N#Cc1cccc(OC2CNC2)c1,-5.87,-6.361
COC(=O)c1cc(F)cc(N)c1N.Cl,-5.755,-6.195
COCC(C)NC(=O)c1c(C)nn(-c2ccc(F)cc2)c1C,-6.065,-6.384
Cc1ccc(CO)cn1,-4.335,-4.573
Cl.O=C(O)C12CNCC(C1)C2,-5.079,-5.235
CC(C)N(CCC#N)S(C)(=O)=O,-4.18,-4.379
Cc1c(NC(=O)c2cc[nH]n2)cccc1N(C)C,-6.041,-6.261
COC(=O)c1ccc(C#N)cc1,-5.059,-5.56
COc1cccc(C)c1NC(C)=O,-4.423,-5.468
O=C(OCc1cccc(Cl)c1)c1sc2ccccc2c1Cl,-6.444,-7.123
O=C1CCC(C(=O)NCCOc2cccc(F)c2)N1,-6.374,-7.022
